"Post.Office","County","State","Established","Discontinued","Latitude","Longitude"
"BIGGS","Panola","TX",1884,1895,,
"BINGHAMTON","Barnes","ND",1884,1891,46.70692,-97.719825
"BISHOP","Johnson","TX",1884,1886,,
"BLACK HAWK","Grant","NM",1884,1887,32.7053539,-108.5228291
"BLACKWOOD","Hitchcock","NE",1884,1893,,
"BLAINE","Eagle","CO",1884,1886,,
"BLAINE","Elko","NV",1884,1914,40.6679828,-115.5481154
"BLAINE","Haskell","OK",1884,1919,,
"BLANCHARD","Kingman","KS",1884,1887,37.5589066,-98.2995159
"BLISS","Holt","NE",1884,1939,,
"BLOCK","Mi ami","KS",1884,1904,,
"BLOCK CREEK","Kendall","TX",1884,1895,29.9818807,-98.8411431
"BLOCKER","Harrison","TX",1884,1901,32.4479311,-94.281305
"BLOOMFIELD","Phillips","KS",1884,1888,39.7714002,-99.0684188
"BOLTON","Clay","SD",1884,1890,42.9083279,-97.0017132
"BONACCORD","Dickinson","KS",1884,1902,,
"BONITA","Graham","AZ",1884,1955,32.5897921,-109.969244
"BORDEAUX","Dawes","NE",1884,1896,42.7680295,-102.8140635
"BOTTINEAU","Bottineau","ND",1884,,48.826478,-100.44479
"BOX","Lamar","TX",1884,1888,,
"BOX ELDER","Larimer","CO",1884,1924,40.5813712,-104.9824749
"BOYD","Wasco","OR",1884,1953,45.4892875,-121.0822909
"BRADDOCK","Summit","CO",1884,1890,,
"BRADSHAW","Beaver","UT",1884,1886,,
"BRAGG","Navarro","TX",1884,1885,,
"BRAINARD","Brown","SD",1884,1887,,
"BRAMPTON","Sargent","ND",1884,1984,45.9946886,-97.7762126
"BRANCH","Cedar","NE",1884,1895,42.6124989,-97.1083821
"BRAY","Navarro","TX",1884,1885,,
"BRAYTON","Sully","SD",1884,1893,,
"BREAKER","Angelina","TX",1884,1884,,
"BRENHAM","Kiowa","KS",1884,1894,37.6097404,-99.2081659
"BREWSTER","Blaine","NE",1884,,41.9388904,-99.8648479
"BRIAR","Parker","TX",1884,1890,,
"BRITTEN","Baker","OR",1884,1893,44.6929324,-118.0627178
"BRITTON","Marshall","SD",1884,,45.793128,-97.750291
"BRONSON","Lake","SD",1884,1887,,
"BROOKHAVEN","Bell","TX",1884,1913,31.1804518,-97.6261272
"BROOKS","Yolo","CA",1884,,38.7415697,-122.1480294
"BROOMFIELD","Boulder","CO",1884,,39.9205411,-105.0866504
"BROWDER","Montgomery","TX",1884,1885,,
"BROWN","Benton","WA",1884,1891,,
"BRUCKMAN","Yellowstone","MT",1884,1886,,
"BRYSON","Jack","TX",1884,,33.161993,-98.386067
"BUCHANAN","Emmons","ND",1884,1894,,
"BUCKNER","Parker","TX",1884,1919,32.5898563,-97.9025355
"BURDEN","Cowley","KS",1884,,37.3128025,-96.7541973
"BURLINGTON","Ward","ND",1884,,48.275314,-101.429413
"BURNS","Cooke","TX",1884,1907,33.5126113,-97.0375082
"BURNS","Harney","OR",1884,,43.5862607,-119.0541032
"BURSON","Calaveras","CA",1884,,38.1832523,-120.8902161
"BURT","Woodson","KS",1884,1907,37.9916971,-95.7730417
"BURTON","Key Paha","NE",1884,1975,,
"BURWELL","Garfield","NE",1884,,41.7816732,-99.1331539
"BUTLER","Buffalo","NE",1884,1905,,
"CACTUS","Webb","TX",1884,1916,27.9069534,-99.3939246
"CAINEVILLE","Wayne","UT",1884,1942,38.3330359,-111.0187738
"CALEB","Wheeler","OR",1884,1904,44.5234727,-119.9122169
"CALLIHAN","Sanborn","SD",1884,1907,44.1044254,-97.9859165
"CALVIN","Crawford","KS",1884,1891,37.5939348,-94.7274629
"CAMAS","Jefferson","ID",1884,1961,44.0074083,-112.2210921
"CAMP GROUND","Multnomah","OR",1884,1884,45.497898,-122.4464797
"CAMP RICE","Hudspeth","TX",1884,1886,,
"CAMPBELL","Campbell","SD",1884,1909,45.6611057,-100.2837375
"CANADA","Marion","KS",1884,1954,38.3630689,-97.1136361
"CANDO","Towner","ND",1884,,48.490736,-99.203405
"CANOVA","Miner","SD",1884,,43.881292,-97.503061
"CARBONATE","Custer","ID",1884,1885,43.9146302,-113.6133552
"CARBONATE","Lawrence","SD",1884,1909,44.3999839,-103.8685367
"CAREY","Blaine","ID",1884,,43.3076829,-113.9447521
"CARLISLE","Grant","NM",1884,1896,32.8531258,-108.9658948
"CARLYSLE","Rusk","TX",1884,1889,32.1340492,-94.9429949
"CARNERO","Saguache","CO",1884,1911,,
"CARRIE","Key Paha","NE",1884,1884,,
"CATALPA","Holt","NE",1884,1933,42.7761121,-98.8687023
"CAYTON","Shasta","CA",1884,1951,41.0618276,-121.6338764
"CAYUGA","Delaware","OK",1884,1912,36.6342398,-94.6799483
"CECIL","Lewis & Clark","MT",1884,1886,,
"CEDAR","Choctaw","OK",1884,1885,,
"CEDAR","Hand","SD",1884,1903,44.3372084,-99.1637134
"CEDARTON","Brown","TX",1884,1891,,
"CENTRALIA","Lewis","WA",1884,,46.7264911,-123.0020774
"CHAMBERS","Latah","ID",1884,1887,46.9248956,-116.7837724
"CHAPMAN","Garfield","CO",1884,1888,39.5727585,-107.5364443
"CHAPPELL","Deuel","NE",1884,,41.0927664,-102.4707445
"CHERRY","Yavapai","AZ",1884,1942,34.5880802,-112.0418236
"CHERRY CREEK","Jefferson","OR",1884,1886,44.7565196,-120.4150245
"CHERRYVILLE","Clackamas","OR",1884,1958,45.3670643,-122.1550842
"CHILCOTT","Pueblo","CO",1884,1890,,
"CHISUM","Chaves","NM",1884,1885,33.2620484,-104.4188549
"CHOTEAU","Teton","MT",1884,,47.8124531,-112.1836301
"CHOUTEAU","Teton","MT",1884,,47.8124531,-112.1836301
"CHRISTINE","Richland","ND",1884,,46.574881,-96.805376
"CLAIM","Kingman","KS",1884,1887,37.4072422,-98.4092432
"CLARAMONT","Cedar","NE",1884,1892,42.4294449,-97.0892149
"CLARK","Clark","KS",1884,1885,37.1886376,-99.7656834
"CLAUDE","Woodson","KS",1884,1891,37.9125178,-96.9503096
"CLAY","Burleson","TX",1884,1967,30.3893745,-96.3435744
"CLEM","Gilliam","OR",1884,1937,45.4212409,-120.2033713
"CLEMENTS","Chase","KS",1884,1988,38.3052936,-96.7389034
"CLEORIA","Sherman","NE",1884,1886,,
"CLIFF","Custer","NE",1884,1901,41.4883365,-99.9717924
"CLIFF","Custer","ID",1884,1886,43.8757407,-113.6780822
"CLIFTON","Mason","WA",1884,1913,,
"CLIP","La Paz","AZ",1884,1888,33.1369815,-114.5827311
"COBURG","Lane","OR",1884,1958,44.1425,-123.0725
"COBURGH","Custer","NE",1884,1904,41.5394516,-99.3848264
"COCHRAN","Austin","TX",1884,1908,30.0213329,-96.128849
"COLBY","Kitsap","WA",1884,1954,47.5325969,-122.5456886
"COLDWATER","Comanche","KS",1884,,37.2689131,-99.3267808
"COLDWATER","McIntosh","ND",1884,1924,,
"COLLINS","Carbon","WY",1884,1902,41.1099739,-106.1630706
"COLONY","Fayette","TX",1884,1906,29.7691182,-97.1788769
"CONAHANY","Sequoyah","OK",1884,1885,,
"CONANT","Cassia","ID",1884,1917,42.2760242,-113.4497263
"CONCORD","Leon","TX",1884,,31.2568468,-96.1444074
"CONCORD","Dixon","NE",1884,,42.3836121,-96.9883785
"CONDON","Gilliam","OR",1884,,45.2317967,-120.1825342
"CONE","Milam","TX",1884,1886,,
"CONLEY","Holt","NE",1884,1888,42.1166724,-98.6898085
"CONRAD","Chouteau","MT",1884,1888,48.1702505,-111.9461301
"CONROY","Lavaca","TX",1884,1886,,
"CONWAY","Walsh","ND",1884,1884,48.2383254,-97.6750855
"CONWAY SPRINGS","Sumner","KS",1884,,37.3934311,-97.6476845
"COOLIN","Towner","ND",1884,1910,,
"COONEY","Catron","NM",1884,1915,33.4228388,-108.8078405
"COPP","Potter","SD",1884,1894,44.9263691,-99.7353926
"COPPEROPOLIS","Pinal","AZ",1884,1885,32.5583917,-112.1301386
"CORBETT","Park","WY",1884,1908,,
"CORBIN","Sumner","KS",1884,,37.1264125,-97.5439376
"CORINNE","Stutsman","ND",1884,1906,47.2847169,-98.5300982
"CORNELL","Modoc","CA",1884,1904,41.7993263,-121.3194317
"COULTER","Grand","CO",1884,1905,,
"COURTLAND","Gage","NE",1884,1885,40.5061128,-96.7053002
"COWAN","Cass","ND",1884,1888,,
"COWBOY","Ness","KS",1884,1889,,
"COWICHE","Yakima","WA",1884,,46.6698469,-120.7122935
"COWLINGTON","LeFlore","OK",1884,1953,,
"COX","Lamar","TX",1884,1886,,
"COYLE","Brule","SD",1884,1916,43.5388864,-98.9498106
"CRAMER","Potter","SD",1884,1887,,
"CRANE","Washington","ID",1884,1918,44.3851654,-116.444034
"CRARY","Ramsey","ND",1884,,48.068415,-98.641477
"CRAVENTON","McPherson","KS",1884,1887,,
"CRESCENT","Titus","TX",1884,1903,,
"CRIBBENSVILLE","Rio Arriba","NM",1884,1885,,
"CRICHTON","Camas","ID",1884,1913,,
"CROMWELL","Burleigh","ND",1884,1909,,
"CROSTON","Marion","OR",1884,1901,44.8840084,-123.1359313
"CROW BUTTE","Dawes","NE",1884,1886,42.6871904,-103.4132567
"CRYSTAL SPRINGS","Kidder","ND",1884,1993,46.8783187,-99.4756652
"CUBA","Rock","NE",1884,1914,,
"CUENIN","Saguache","CO",1884,1892,,
"CUMMINGS","Atchison","KS",1884,,39.4627757,-95.2474709
"CURLEW","Spokane","WA",1884,1888,47.3682292,-117.2385254
"CURRINSVILLE","Clackamas","OR",1884,1906,45.3151211,-122.342586
"CURRY","Shoshone","ID",1884,1884,,
"CURTIS","Eastland","TX",1884,1911,,
"CUTOFF","Guadalupe","TX",1884,1899,,
"DAFER","Leavenworth","KS",1884,1900,39.0730584,-95.0013564
"DALLAS","Fremont","WY",1884,1918,,
"DALLAS","Ouray","CO",1884,1899,38.1833236,-107.7447813
"DANFORTH","Hand","SD",1884,1929,44.3133198,-98.8587078
"DARBY","Grimes","TX",1884,1890,,
"DARIEN","Clark","SD",1884,1888,,
"DARNALL","Key Paha","NE",1884,1891,,
"DAVENPORT","Lincoln","WA",1884,,47.6490456,-118.1505284
"DAYTON","Marshall","SD",1884,1887,45.8513467,-97.9045487
"DAZEY","Barnes","ND",1884,,47.190682,-98.20079
"DE GROAT","Ramsey","ND",1884,1895,,
"DE MORRIS","Kidder","ND",1884,1887,,
"DE SOTO","Dallas","TX",1884,,32.586512,-96.857584
"DEADWOOD","Lane","OR",1884,,44.0956754,-123.7634388
"DEBOLT","Labette","KS",1884,1886,37.173955,-95.1946893
"DEEP LAKE","Hall","TX",1884,1886,34.6215868,-100.7773174
"DELHI","McPherson","SD",1884,1908,45.6916439,-98.7476012
"DELMAGE","Lake","SD",1884,1904,44.1166379,-96.9392242
"DELTA","Whatcom","WA",1884,1904,48.9809485,-122.5248874
"DEMPSTER","Hamlin","SD",1884,,44.6319099,-96.9517306
"DENVER","Clatsop","OR",1884,1888,45.9512223,-123.5679055
"DENVER","Kingsbury","SD",1884,1885,44.3644133,-97.1331212
"DERBY","Frio","TX",1884,1969,28.7713652,-99.1286444
"DEVILS LAKE","Ramsey","ND",1884,,48.110383,-98.858392
"DEWEY","Washington","KS",1884,1896,39.8852815,-97.1308646
"DICKERSON","Pratt","KS",1884,1886,,
"DICKEY","La Moure","ND",1884,,46.536691,-98.469654
"DIGGS","Decatur","KS",1884,1884,,
"DILLARD","Douglas","OR",1884,,43.1028939,-123.4278501
"DILWORTH","Carbon","MT",1884,1891,45.0499465,-109.1312585
"DIME BOX","Lee","TX",1884,,30.3562803,-96.8246758
"DINGLER","Comanche","TX",1884,1904,,
"DIXON","Hamlin","SD",1884,1888,44.7099661,-97.4720254
"DORSEY","Holt","NE",1884,1957,42.6816669,-98.3445244
"DOTYVILLE","Linn","OR",1884,1890,44.6540115,-122.8053662
"DOWELL","Kiowa","KS",1884,1886,37.6166851,-99.0287147
"DRESDEN","Kingman","KS",1884,1887,37.7105727,-98.3734073
"DREW","Gunnison","CO",1884,1886,,
"DREWSEY","Harney","OR",1884,,43.8055556,-118.3783333
"DRISCOLL","Burleigh","ND",1884,,46.844317,-100.141647
"DRUMMOND","Granite","MT",1884,,46.6674305,-113.1472857
"DRURY","Sumner","KS",1884,1921,37.0355811,-97.4778249
"DUCKWORTH","Lane","OR",1884,1884,44.0656785,-123.3553742
"DUFF","Arapahoe","CO",1884,1896,39.7666667,-104.8316667
"DUFFAU WELLS","Erath","TX",1884,1887,,
"DUNCAN","Stephens","OK",1884,,34.5123561,-97.9829896
"DUNDEE","Richland","MT",1884,1885,47.48946,-104.3088307
"DUNN","Lancaster","NE",1884,1888,,
"DUNSEITH","Rolette","ND",1884,,48.813258,-100.059786
"DURHAM","Stutsman","ND",1884,1887,47.221984,-98.566557
"DWIGHT","Butler","NE",1884,,41.0836209,-97.0200294
"DYE","Montague","TX",1884,1905,33.6206619,-97.6125276
"DYES","Kitsap","WA",1884,1884,,
"EAGLE","Shoshone","ID",1884,1888,47.6435372,-115.9179444
"EAGLE","Wood","TX",1884,1887,,
"EAGLE BRANCH","Bastrop","TX",1884,1893,,
"EAGLEVILLE","Parker","TX",1884,1890,,
"EARL","Frontier","NE",1884,1916,40.5111173,-100.1404112
"EARL","Lincoln","WA",1884,1908,47.5518194,-118.3794266
"EASBY","Cavalier","ND",1884,1957,48.7102762,-98.2534464
"EAST PIERRE","Hughes","SD",1884,1905,,
"ECHO","Bell","TX",1884,1894,,
"EDMONDS","Snohomish","WA",1884,,47.8119,-122.3803
"EGYPT","Harvey","KS",1884,1885,,
"ELAM STATION","Dallas","TX",1884,1899,,
"ELDERS","Key Paha","NE",1884,1886,,
"ELGIN","Antelope","NE",1884,,41.9833412,-98.0836773
"ELI","Cowley","KS",1884,1887,37.1383658,-96.630021
"ELK CITY","Douglas","NE",1884,1966,41.3716643,-96.2677997
"ELKHEAD","Routt","CO",1884,1924,40.6485833,-107.2075573
"ELKHORN","Douglas","NE",1884,,41.2863875,-96.2344678
"ELKHORN","Jefferson","MT",1884,1924,46.2746506,-111.9458238
"ELKHORN","Red River","TX",1884,1889,,
"ELLIOTT","Ransom","ND",1884,1972,46.4021898,-97.8148228
"ELLISTON","Powell","MT",1884,,46.5621548,-112.4308555
"ELLISVILLE","Faulk","SD",1884,1916,44.9541448,-99.447058
"ELLSWORTH","Clark","SD",1884,1894,,
"ELMIRA","Lane","OR",1884,,44.0656785,-123.3553742
"ELMO","Dickinson","KS",1884,,38.6841707,-97.230023
"ELMONT","Grayson","TX",1884,1904,33.4228885,-96.6377685
"ELROD","Clark","SD",1884,1954,44.8863532,-97.5736943
"EMBAR","Hot Springs","WY",1884,1927,43.7138444,-108.6737276
"EMERALD","Lancaster","NE",1884,1943,40.8138924,-96.8350217
"EMERYVILLE","Alameda","CA",1884,1909,37.8338159,-122.2805249
"EMET","Johnston","OK",1884,1917,34.2025945,-96.5422202
"ENOCH","Iron","UT",1884,1927,37.7733096,-113.0243929
"ENOSDALE","Washington","KS",1884,1903,39.7711142,-97.1614189
"ENTERPRISE","Sanders","MT",1884,1884,47.661879,-115.4084916
"EPWORTH","Hale","TX",1884,1891,,
"ESCONDIDO","San Diego","CA",1884,,33.1247609,-117.1031361
"ESMOND","Kingsbury","SD",1884,1973,44.2621967,-97.7714691
"ESPERANZA","Pima","AZ",1884,1884,32.1556,-110.93619
"ESTACADO","Crosby","TX",1884,1918,33.7523056,-101.5618297
"ESTERLY","Cogington","SD",1884,1907,,
"ETNA","Atoka","OK",1884,1897,,
"EXPRESS","Baker","OR",1884,1902,44.5821048,-117.4646418
"FAGAN","Bandera","TX",1884,1895,,
"FAIRCHILD","Walsh","ND",1884,1885,,
"FAIRFAX","Grand","CO",1884,1885,,
"FAIRMOUNT","Richland","ND",1884,,46.055238,-96.6034
"FAIRPLAY","Ness","KS",1884,1887,,
"FAIRY","Hamilton","TX",1884,1957,31.8459846,-97.9825318
"FALCONER","McLean","ND",1884,1913,,
"FALLON","Prairie","MT",1884,,46.8355635,-105.1194222
"FALLS","Johnson","TX",1884,1886,,
"FARMINGTON","Washington","OR",1884,1905,45.4490059,-122.9478804
"FAYBURG","Collin","TX",1884,1926,33.2692804,-96.3877604
"FIELDER","Hughes","SD",1884,1925,44.5469251,-100.5056947
"FILLMORE","Churchill","NV",1884,1886,39.8118548,-118.9959957
"FILLMORE","Millard","UT",1884,,38.9685746,-112.3227152
"FLETTS","Gilliam","OR",1884,1888,45.3915201,-120.0594776
"FLORA","Charles Mix","SD",1884,1901,,
"FLORA VISTA","San Juan","NM",1884,,36.7944478,-108.0803484
"FLORENCE","Snohomish","WA",1884,1949,48.2206548,-122.3318187
"FLYGAP","Mason","TX",1884,1898,30.8182305,-99.0578287
"FOLEY SPRINGS","Lane","OR",1884,1940,44.1540111,-122.0986647
"FOREST CITY","Potter","SD",1884,1943,45.0027608,-100.3004082
"FORKS","Clallam","WA",1884,,47.9501688,-124.3840648
"FORT MORGAN","Weld","CO",1884,,40.2502582,-103.799951
"FOSTER","Washington","UT",1884,1884,,
"FOSTORIA","Pottawat","KS",1884,,,
"FOUNTAIN","Osage","KS",1884,1900,,
"FRANKLINVILLE","Ness","KS",1884,1901,38.3686278,-99.9851281
"FRED","Grady","OK",1884,1894,,
"FRUITA","Mesa","CO",1884,,39.1588696,-108.7289882
"GALLEGOS","Harding","NM",1884,1955,35.6097662,-103.7071869
"GARDNER STATION","Platte","NE",1884,1887,,
"GARFIELD","Lincoln","NE",1884,1916,40.2491738,-99.8995688
"GASKILL","Washington","KS",1884,1903,39.9438929,-97.1247543
"GATES","Custer","NE",1884,1989,41.6402822,-99.6359488
"GEER","Richardson","NE",1884,1886,40.0708344,-95.8224918
"GENEVA","Sabine","TX",1884,,31.4771252,-93.9174108
"GENOVA","Harding","NM",1884,1905,,
"GERMANIA","Midland","TX",1884,1943,32.064845,-101.9401342
"GEUDA SPRINGS","Sumner","KS",1884,,37.114194,-97.149207
"GILBERT","Aurora","SD",1884,1902,43.5138818,-98.6406392
"GILLIAM","Rush","KS",1884,1885,,
"GILSTON","Douglas","NE",1884,1884,41.2866653,-96.2333566
"GLENDALE","Antelope","NE",1884,1888,,
"GLENWOOD SPRINGS","Garfield","CO",1884,,39.5505376,-107.3247762
"GODDARD","Sedgwick","KS",1884,,37.6442615,-97.5697539
"GODDARD","Sully","SD",1884,1890,,
"GOLD HILL","Jackson","OR",1884,,42.4317894,-123.0506035
"GOOD HOPE","Elko","NV",1884,1887,41.4671246,-116.5076009
"GOOD HOPE","Rio Arriba","NM",1884,1887,,
"GOOSEBERRY","Morrow","OR",1884,1918,45.292356,-119.8919719
"GORDON","Butler","KS",1884,1936,37.5886301,-96.9905918
"GORDON","Jerauld","SD",1884,1906,44.9810859,-98.5045387
"GORDON","Sheridan","NE",1884,,42.8047197,-102.203218
"GOULD","Rusk","TX",1884,1903,31.9221137,-94.7941025
"GRANGER","Williamson","TX",1884,,30.7176096,-97.4447331
"GRAY","Curry","OR",1884,1887,42.0817781,-124.3067621
"GRAY","Stutsman","ND",1884,1914,,
"GRAYMONT","Clear Creek","CO",1884,1884,39.6944314,-105.8005638
"GREAT FALLS","Cascade","MT",1884,,47.5002354,-111.3008083
"GREEN","Saguache","CO",1884,1884,,
"GREENWOOD","Greenwood","KS",1884,1887,37.6272578,-96.1236034
"GRESHAM","Multnomah","OR",1884,,45.5061111,-122.43
"GRISWOLD","Monterey","CA",1884,1887,,
"GUERNSEY","Dawson","NE",1884,1905,,
"GUION","Taylor","TX",1884,1952,32.1287486,-99.8653664
"GUM","Wise","TX",1884,1899,,
"GUSTINE","Potter","SD",1884,1888,,
"HAINES","Baker","OR",1884,,44.914156,-117.934278
"HALE","Sweetwater","WY",1884,1885,,
"HALEY","Jack","TX",1884,1890,,
"HALLVILLE","McPherson","KS",1884,1884,38.383898,-97.9100492
"HAMILTON","Grant","OR",1884,1959,44.7404274,-119.3091474
"HAMILTON","Skagit","WA",1884,,48.5214995,-121.9893146
"HAMON","Gonzales","TX",1884,1924,29.4052413,-97.3491568
"HANBACK","Norton","KS",1884,1892,39.9991732,-99.8898446
"HANNAH","Cavalier","ND",1884,1992,48.973471,-98.690127
"HANSON","Hanson","SD",1884,1887,43.655911,-97.785015
"HARRIS","Muskogee","OK",1884,1890,35.7056537,-95.2396845
"HARRIS FERRY","Red River","TX",1884,1912,,
"HARRISON","Douglas","SD",1884,1982,43.4297135,-98.5273039
"HARTWELL","Kearney","NE",1884,1899,40.5705702,-98.787853
"HASKELL","Haskell","TX",1884,,33.1561267,-99.7306754
"HAT CREEK","Shasta","CA",1884,,40.9190499,-121.5477609
"HATFIELD","Sedgwick","KS",1884,1886,37.7791787,-97.4672674
"HAUPT","Marshall","SD",1884,1886,45.602408,-97.831192
"HAVENS","Cedar","NE",1884,1893,,
"HAWLEY","Hyde","SD",1884,1928,44.6958164,-99.5301149
"HAWORTH","Larimer","CO",1884,1906,40.6127575,-106.0933529
"HAWORTH","Republic","KS",1884,1910,39.8250033,-97.3878151
"HAYDON","Phelps","NE",1884,1903,,
"HAYMOND","Brewster","TX",1884,1936,30.1437906,-103.0193303
"HAYMOW","Stanton","NE",1884,1904,,
"HEBRON","Jackson","CO",1884,1922,40.5960899,-106.4069753
"HENDRICKS","Rusk","TX",1884,1896,,
"HENNING","Mohave","AZ",1884,1886,,
"HENRY","Rio Grande","CO",1884,1886,37.5791696,-106.1480843
"HERMOSA","Sierra","NM",1884,1929,33.1575712,-107.7300347
"HERNDON","Jefferson","CO",1884,1884,,
"HERON","Sanders","MT",1884,,48.0588181,-115.9571163
"HESSELTINE","Lincoln","WA",1884,1905,47.874319,-118.8300124
"HEWITT","McLennan","TX",1884,,31.448517,-97.204149
"HEYWOOD","Chaffee","CO",1884,1888,,
"HICKORY","Nowata","OK",1884,1885,,
"HICKSON","Cass","ND",1884,1975,46.669408,-96.8103604
"HIGH","Custer","NE",1884,1886,,
"HIGHLANDS","Denver","CO",1884,1897,,
"HIGHPOINT","Ness","KS",1884,1897,38.3055713,-99.6587307
"HILLSIDE","Fremont","CO",1884,1964,38.2652764,-105.6116699
"HILLTOP","Greenwood","KS",1884,1951,38.0555809,-96.0397152
"HILTON","Dawson","NE",1884,1895,,
"HILTON","Umatilla","OR",1884,1886,45.8829106,-118.9944467
"HITCHCOCK","Galveston","TX",1884,,29.350507,-95.021717
"HOCKINSON","Clark","WA",1884,1906,45.7381722,-122.4875958
"HOGADERO","Quay","NM",1884,1885,,
"HOLABIRD","Hyde","SD",1884,,44.5230396,-99.5981704
"HOLLY SPRINGS","Newton","TX",1884,1900,,
"HOLY CROSS","Pottawatamie","KS",1884,1910,,
"HOOKS","Bowie","TX",1884,,33.4667007,-94.2883414
"HOSKINS","McIntosh","ND",1884,1888,46.034662,-99.371177
"HOUCK'S TANK","Apache","AZ",1884,1895,,
